incidentid,LocationID,CityCde,CityName,CountyCde,COUNTYNAMETXT,LocationTypeCde,LocationTypeDesc,LocDescription,LocStreetNumber,LocStreetDir,LocStreetName,LocStreetSfx,LocAptNumber,LocalRdwyNumber,LocZip,LocZipExtension,StateCde,LatDecimal,LatDegrees,LatMinutes,LongDecimal,LongDegrees,LongMinutes,MilePointNumber,DirFromCityCde,MilesFromCity,Sector,InCityLimits,IncidentLocationTypeCde,RdwyNumber
20478715,29264807,7301,PADUCAH,73,MCCRACKEN,18,,S 7TH ST COURTHOUSE PARKING LOT,,S,7TH,ST,,,42001,,KY,37.08467625,37,5.081,-88.60143576,88,36.086,0.041,,,2,TRUE,1,
20478718,29264810,7301,PADUCAH,73,MCCRACKEN,,,1353 N 10TH ST,1353,N,10TH,ST,,,42001,,KY,37.09369953,37,5.622,-88.62132983,88,37.28,0.841,,,1,TRUE,1,
20478719,29264811,7301,PADUCAH,73,MCCRACKEN,20,,HOLIDAY HOUSE APARTMENTS,2845,,TRIMBLE,ST,21,,42001,,KY,37.0787451,37,4.725,-88.63662844,88,38.198,0.376,,,3,TRUE,1,
20478721,29264813,7301,PADUCAH,73,MCCRACKEN,,,728 N 26TH ST,728,N,26TH,ST,,,42001,,KY,37.08385104,37,5.031,-88.63214673,88,37.929,0.292,,,1,TRUE,1,
20478724,29264817,7301,PADUCAH,73,MCCRACKEN,7,Plot,FIVE STAR FOODMART,2600,,H C MATHIS,DR,,,42001,,KY,37.0832831,37,4.997,-88.63357425,88,38.014,11.043,,,3,TRUE,1,US0045
20478725,29264818,7301,PADUCAH,73,MCCRACKEN,7,Plot,2213 BRIDGE ST/ STAR MART,2213,,BRIDGE,ST,,,42003,,KY,37.05707629,37,3.425,-88.58159479,88,34.896,0.069,,,6,TRUE,1,KY0284
20478726,29264819,7301,PADUCAH,73,MCCRACKEN,20,,ELMORE RESIDENCE,2319,S,25TH,ST,6,,42003,,KY,37.06726425,37,4.036,-88.61978474,88,37.187,0.565,,,4,TRUE,1,
20478726,29264820,7301,PADUCAH,73,MCCRACKEN,20,,ELMORE RESIDENCE,2319,S,25TH,ST,6,,42003,,KY,37.06726425,37,4.036,-88.61978474,88,37.187,0.565,,,4,,4,
20478727,29264821,7301,PADUCAH,73,MCCRACKEN,13,,OLIVET CHURCH RD / HARRIS RD,,,OLIVET CHURCH,RD,,,42001,,KY,37.07372779,37,4.424,-88.6994722,88,41.968,2.378,,,7,TRUE,1,KY0998
20478729,29264823,7301,PADUCAH,73,MCCRACKEN,20,,JACKSON RESIDENCE,2618,,FAIRMONT,ST,,,42003,,KY,37.06258528,37,3.755,-88.61115487,88,36.669,0.02,,,4,TRUE,1,
20478730,29264824,7301,PADUCAH,73,MCCRACKEN,5,,PADUCAH POLICE DEPARTMENT,1400,,BROADWAY,,,,42001,,KY,37.08084424,37,4.851,-88.61271533,88,36.763,1.572,,,2,TRUE,1,
20478731,29264825,7301,PADUCAH,73,MCCRACKEN,8,,JC PENNY,5101,,US60,,,,42001,,KY,37.0771612,37,4.63,-88.68581868,88,41.149,10.396,,,7,TRUE,1,US0060
20479205,29265382,7301,PADUCAH,73,MCCRACKEN,24,,AT & T,3320,,US60,,,,42002,,KY,37.05162857,37,3.098,-88.56791143,88,34.075,17.33,,,6,TRUE,1,US0060
20479207,29265384,7301,PADUCAH,73,MCCRACKEN,20,,OSBOURNE RESIDENCE (SUSPECTS),1943,,B,ST,,,42001,,KY,37.07127927,37,4.277,-88.61489406,88,36.894,0.091,,,4,TRUE,1,
20480169,29266541,7301,PADUCAH,73,MCCRACKEN,20,,958 N 37TH ST,958,N,37TH,ST,B,,42001,,KY,37.07798489,37,4.679,-88.65585381,88,39.351,0.117,,,3,TRUE,1,
20480170,29266542,7301,PADUCAH,73,MCCRACKEN,20,,1027 JONES ST,1027,,JONES,ST,,,42003,,KY,37.07478107,37,4.487,-88.60141381,88,36.085,0.123,,,2,TRUE,1,
20480171,29266543,7301,PADUCAH,73,MCCRACKEN,20,,RESIDENCE,2101,,MONROE,ST,,,42001,,KY,37.07901758,37,4.741,-88.62344648,88,37.407,1.701,,,3,TRUE,1,
20480172,29266544,7301,PADUCAH,73,MCCRACKEN,8,,KOHLS,5191,,US60,,,,42001,,KY,37.07385585,37,4.431,-88.69695782,88,41.817,9.681,,,7,TRUE,1,US0060
20480457,29266924,7301,PADUCAH,73,MCCRACKEN,11,,JULIAN M CARROLL CONVENTION CENTER,415,,PARK,AVE,,,42001,,KY,37.09274956,37,5.565,-88.60228036,88,36.137,0.022,,,1,TRUE,1,
20481865,29268805,7301,PADUCAH,73,MCCRACKEN,,,N 8TH ST,,N,8TH,ST,,,42001,,KY,37.08944577,37,5.367,-88.60582586,88,36.35,0.03,,,1,TRUE,1,
20481866,29268806,7301,PADUCAH,73,MCCRACKEN,25,,1701 US45 BUS,1701,,US45 BUS,,,,42001,,KY,37.07784952,37,4.671,-88.617193,88,37.032,0.826,,,4,,1,US0045X
20483189,29270474,7301,PADUCAH,73,MCCRACKEN,13,,US45,,,US45,,,,42001,,KY,37.0670445,37,4.023,-88.63050858,88,37.831,9.704,,,4,TRUE,1,US0045
20483194,29270479,7301,PADUCAH,73,MCCRACKEN,20,,1432 LANGSTAFF AVE,1432,,LANGSTAFF,AVE,,,42001,,KY,37.08864057,37,5.318,-88.63043842,88,37.826,0.192,,,1,TRUE,1,
20485050,29272789,7301,PADUCAH,73,MCCRACKEN,20,,301 N 32ND,301,,KY731,,,,42001,,KY,37.07296679,37,4.378,-88.63990295,88,38.394,0.593,,,3,TRUE,1,KY0731
20485053,29272792,7301,PADUCAH,73,MCCRACKEN,20,,ASHBROOKE AVE,,,ASHBROOKE,AVE,,,42001,,KY,37.06483475,37,3.89,-88.58377757,88,35.027,0.045,,,6,TRUE,1,
20485056,29272796,7301,PADUCAH,73,MCCRACKEN,21,,2900 JAMES SANDERS BLVD,2900,,JAMES SANDERS,BLVD,,,42001,,KY,37.0755928,37,4.536,-88.68361826,88,41.017,0.997,,,7,TRUE,1,
20486449,29274353,7301,PADUCAH,73,MCCRACKEN,13,,N 19TH ST/HARRISON ST,,N,19TH,ST,,,42001,,KY,37.08204059,37,4.922,-88.62231815,88,37.339,0.14,,,1,TRUE,1,
20486451,29274355,7301,PADUCAH,73,MCCRACKEN,12,,SHOPLIFTING AT BANKS MARKET,2855,,US45,,,,42001,,KY,37.04042661,37,2.426,-88.66040538,88,39.624,7.082,,,5,TRUE,1,US0045
20486453,29274357,7301,PADUCAH,73,MCCRACKEN,12,,BANKS MARKET,2855,,US45,,,,42001,,KY,37.03893058,37,2.336,-88.66156509,88,39.694,6.971,,,5,FALSE,1,US0045
20486453,29274358,7301,PADUCAH,73,MCCRACKEN,12,,BANKS MARKET,2855,,US45,,,,42001,,KY,37.03893058,37,2.336,-88.66156509,88,39.694,6.971,,,5,,4,US0045
20488315,29276743,7301,PADUCAH,73,MCCRACKEN,21,,5139 HINKLEVILLE RD - WENDY'S,5139,,US60,,,,42001,,KY,37.07595189,37,4.557,-88.68966733,88,41.38,10.169,,,7,TRUE,1,US0060
20488316,29276744,7301,PADUCAH,73,MCCRACKEN,4,Property_Recovery,BROADWAY UNITED METHODIST CHURCH,701,,BROADWAY,,,,42001,,KY,37.08514204,37,5.109,-88.60198528,88,36.119,2.235,,,1,TRUE,1,
20488317,29276745,7301,PADUCAH,73,MCCRACKEN,20,,3245 MONROE ST,3245,,MONROE,ST,,,42001,,KY,37.07173799,37,4.304,-88.64150191,88,38.49,2.583,,,3,,1,
20488318,29276746,7301,PADUCAH,73,MCCRACKEN,20,,RESIDENCE,3117,,US45,,,,42001,,KY,37.06505927,37,3.904,-88.6355845,88,38.135,9.393,,,5,TRUE,1,US0045
20488319,29276747,7301,PADUCAH,73,MCCRACKEN,18,,DICKS SPORTING GOODS PARKING LOT,5101,,US60,,,,42001,,KY,37.07702226,37,4.621,-88.68544275,88,41.127,10.413,,,7,TRUE,1,US0060
20488321,29276749,7301,PADUCAH,73,MCCRACKEN,20,,3241 HARRISON ST,3241,,HARRISON,ST,,,42001,,KY,37.07474881,37,4.485,-88.64053927,88,38.432,2.388,,,3,TRUE,1,
20489512,29278094,7301,PADUCAH,73,MCCRACKEN,21,,CS1531,,,,,,,42001,,KY,37.07628408,37,4.577,-88.68264379,88,40.959,,,,7,TRUE,1,
20489530,29278111,7301,PADUCAH,73,MCCRACKEN,24,,HERZOG PAWN,700,S,6TH,ST,,,42001,,KY,37.07962623,37,4.778,-88.59675076,88,35.805,0.469,,,2,TRUE,1,
20489531,29278112,7301,PADUCAH,73,MCCRACKEN,,,KROGER (SOUTH),3275,,US60,,,,42003,,KY,37.05109729,37,3.066,-88.56744467,88,34.047,17.375,,,6,TRUE,1,US0060
20491940,29280860,7301,PADUCAH,73,MCCRACKEN,20,,430 ADAMS ST/RIVERSTONE APTS,430,,ADAMS,ST,11,,42003,,KY,37.08235892,37,4.942,-88.59572792,88,35.744,0.176,,,2,TRUE,1,
20491941,29280861,7301,PADUCAH,73,MCCRACKEN,20,,500 CORONADO CT,500,,CORONADO,CT,,,42001,,KY,37.07677165,37,4.606,-88.63609838,88,38.166,0.055,,,3,TRUE,1,
20491943,29280863,7301,PADUCAH,73,MCCRACKEN,20,,720 N 36TH ST,720,N,36TH,ST,,,42001,,KY,37.075073,37,4.504,-88.65059055,88,39.035,0.284,,,3,TRUE,1,
20491944,29280864,7301,PADUCAH,73,MCCRACKEN,8,,SOUTHSIDE WAL-MART THEFT,3220,,US60,,,,42003,,KY,37.05237524,37,3.143,-88.56856496,88,34.114,17.266,,,6,TRUE,1,US0060
20491946,29280866,7301,PADUCAH,73,MCCRACKEN,7,Plot,SUPERWAY,5100,,CAIRO,RD,,,42001,,KY,37.09848152,37,5.909,-88.68314253,88,40.989,8.866,,,7,TRUE,1,KY0305
20491947,29280867,7301,PADUCAH,73,MCCRACKEN,20,,610 S 21ST ST,610,S,21ST,ST,,,42001,,KY,37.0709016,37,4.254,-88.61791284,88,37.075,0.021,,,4,TRUE,1,
20491948,29280868,7301,PADUCAH,73,MCCRACKEN,43,,KENTUCKY OAKS MALL,5101,,US60,,,,42001,,KY,37.07668691,37,4.601,-88.68647926,88,41.189,10.352,,,7,TRUE,1,US0060
20491949,29280869,7301,PADUCAH,73,MCCRACKEN,20,,806 MAIN ST,806,,MAIN,ST,,,42003,,KY,37.05501218,37,3.301,-88.57550562,88,34.53,0.133,,,6,TRUE,1,
20492015,29280955,7301,PADUCAH,73,MCCRACKEN,20,,RESIDENCE / ROADWAY,2221,,NATCHEZ,LN,,,42001,,KY,37.04689262,37,2.814,-88.65846098,88,39.508,0.037,,,,TRUE,1,
20499759,29289498,7301,PADUCAH,73,MCCRACKEN,7,Plot,MINIT MART,5425,,CAIRO,RD,,,42001,,KY,37.09654726,37,5.793,-88.69140005,88,41.484,8.377,,,7,TRUE,1,KY0305
20499761,29289500,7301,PADUCAH,73,MCCRACKEN,20,,613 US45,613,,US45,,,,42001,,KY,37.07909352,37,4.746,-88.63473698,88,38.084,10.705,,,3,TRUE,1,US0045
20499763,29289502,7301,PADUCAH,73,MCCRACKEN,21,,LOGANS ROADHOUSE,5137,,US60,,,,42001,,KY,37.07573523,37,4.544,-88.68986048,88,41.392,10.154,,,42001,TRUE,1,US0060
20499764,29289503,7301,PADUCAH,73,MCCRACKEN,20,,613 US45,613,,US45,,,,42001,,KY,37.07909352,37,4.746,-88.63473698,88,38.084,10.705,,,3,,1,US0045
20499769,29289508,7301,PADUCAH,73,MCCRACKEN,20,,613 US45,613,,US45,,,,42001,,KY,37.07909352,37,4.746,-88.63473698,88,38.084,10.705,,,3,,1,US0045
20499770,29289509,7301,PADUCAH,73,MCCRACKEN,8,,WALMART,5130,,US60,,,,42001,,KY,37.07627611,37,4.577,-88.68692485,88,41.215,10.33,,,7,TRUE,1,US0060
20499771,29289510,7301,PADUCAH,73,MCCRACKEN,13,,TRAFFIC STOP ARREST ON BRIDGE STREET,,,BRIDGE,ST,,,42003,,KY,37.05840482,37,3.504,-88.58294351,88,34.977,0.671,,,6,TRUE,1,
20499920,29289696,7301,PADUCAH,73,MCCRACKEN,38,,1 SCHULTZ PARK,,N,WATER,ST,,,42001,,KY,37.09054719,37,5.433,-88.59606132,88,35.764,0.191,,,1,TRUE,1,
20503931,29294205,7301,PADUCAH,73,MCCRACKEN,20,,2651 PERKINS CREEK DR,2651,,PERKINS CREEK,DR,1-115,,42001,,KY,37.06893753,37,4.136,-88.6869316,88,41.216,0.088,,,7,TRUE,1,
20503944,29294211,7301,PADUCAH,73,MCCRACKEN,20,,2130 SEITZ ST,2130,,SEITZ,ST,,,42001,,KY,37.06422842,37,3.854,-88.61763346,88,37.058,0.221,,,4,,1,
20505694,29296200,7301,PADUCAH,73,MCCRACKEN,13,,PHYSICAL FIGHT AT JACKSON AND 25TH STREET,,S,25TH,ST,,,42003,,KY,37.06982348,37,4.189,-88.62356315,88,37.414,0.269,,,4,TRUE,1,
20506439,29297073,7301,PADUCAH,73,MCCRACKEN,13,,311 N 36TH ST,311,N,36TH,ST,,,42001,,KY,37.07012329,37,4.207,-88.64474492,88,38.685,0.781,,,3,TRUE,1,
20506440,29297074,7301,PADUCAH,73,MCCRACKEN,13,,KENTUCKY PETROLEUM SUPPLY,2213,,BRIDGE,ST,,,42003,,KY,37.0571938,37,3.432,-88.58188577,88,34.913,0.052,,,6,TRUE,1,KY0284
20506441,29297075,7301,PADUCAH,73,MCCRACKEN,24,,O'REILLY AUTO PARTS,2820,,US45,,,,42003,,KY,37.0673816,37,4.043,-88.62981578,88,37.789,9.749,,,4,TRUE,1,US0045
20507426,29298320,7301,PADUCAH,73,MCCRACKEN,25,,5159 HINKLEVILLE RD CINEMARK,5159,,US60,,,,42001,,KY,37.07582,37,4.549,-88.69187483,88,41.512,9.775,,,7,TRUE,1,US0060
20507427,29298321,7301,PADUCAH,73,MCCRACKEN,10,,3200 IRVIN COBB DR WOODS NEXT TO BIG LOTS,3200,,US60,,,,42001,,KY,37.05151845,37,3.091,-88.56742665,88,34.046,17.348,,,6,TRUE,1,US0060
20510343,29301408,7301,PADUCAH,73,MCCRACKEN,20,,801 MCGUIRE AVE - DUDLEY COURT,801,,MCGUIRE,AVE,M,,42001,,KY,37.08084379,37,4.851,-88.63984182,88,38.391,0.181,,,3,TRUE,1,
20510404,29301484,7301,PADUCAH,73,MCCRACKEN,8,,WALMART,5130,,US60,,,,42001,,KY,37.07657371,37,4.594,-88.68706301,88,41.224,10.319,,,7,TRUE,1,US0060
20512951,29304519,7301,PADUCAH,73,MCCRACKEN,8,,WALMART 431,3220,,US60,,,,42003,,KY,37.05401724,37,3.241,-88.5699165,88,34.195,17.129,,,6,TRUE,1,US0060
20512952,29304520,7301,PADUCAH,73,MCCRACKEN,8,,WALMART 431,3220,,US60,,,,42003,,KY,37.05416521,37,3.25,-88.57008468,88,34.205,17.115,,,6,TRUE,1,US0060
20513053,29304661,7301,PADUCAH,73,MCCRACKEN,20,,INGRAM RESIDENCE,4046,,MAGNOLIA,DR,,,42001,,KY,37.06453107,37,3.872,-88.649114,88,38.947,0.053,,,5,TRUE,1,
20517015,29309345,7301,PADUCAH,73,MCCRACKEN,12,,3000 BROADWAY,3000,,BROADWAY,,,,42001,,KY,37.07127496,37,4.276,-88.6360738,88,38.164,0.123,,,4,TRUE,1,
20517017,29309347,7301,PADUCAH,73,MCCRACKEN,20,,1450 RUDY AVE,1450,,RUDY,AVE,,,42001,,KY,37.08943361,37,5.366,-88.63466885,88,38.08,0.188,,,1,TRUE,1,
20517018,29309348,7301,PADUCAH,73,MCCRACKEN,7,Plot,KENTUCKY PETROLEUM SUPPLY,2213,,BRIDGE,ST,,,42003,,KY,37.0661068,37,3.966,-88.5899817,88,35.399,0.01,,,6,TRUE,1,
20517022,29309352,7301,PADUCAH,73,MCCRACKEN,25,,"WAREHOUSE FOR ""MATTRESS GUYS""",1100,S,5TH,ST,,,42001,,KY,37.07552515,37,4.532,-88.59264067,88,35.558,0.802,,,2,TRUE,1,
20519133,29311839,7301,PADUCAH,73,MCCRACKEN,13,,INTERSECTION OF BELTLINE HWY AND SOUTH 24TH,,,BELTLINE,HWY,,,42003,,KY,37.07022111,37,4.213,-88.62201976,88,37.321,13.745,,,4,TRUE,1,US0060
20519136,29311842,7301,PADUCAH,73,MCCRACKEN,8,,WALMART,5130,,US60,,,,42001,,KY,37.07583843,37,4.55,-88.68922446,88,41.353,10.088,,,7,TRUE,1,US0060
20519137,29311843,7301,PADUCAH,73,MCCRACKEN,20,,1224 MALLORY ST,1224,,MALLORY,ST,,,42003,,KY,37.06992327,37,4.195,-88.60203093,88,36.122,0.131,,,2,TRUE,1,
20519139,29311845,7301,PADUCAH,73,MCCRACKEN,20,,1429 CUMBERLAND AVE,1429,,CUMBERLAND,AVE,,,42003,,KY,37.06414604,37,3.849,-88.6146088,88,36.877,0.041,,,4,TRUE,1,
20520398,29313436,7301,PADUCAH,73,MCCRACKEN,20,,946 N 26TH ST,946,N,26TH,ST,,,42001,,KY,37.08803503,37,5.282,-88.63202858,88,37.922,0.003,,,1,,1,
20521410,29314680,7301,PADUCAH,73,MCCRACKEN,20,,840 N 23RD ST,840,N,23RD,ST,,,42001,,KY,37.08644556,37,5.187,-88.62818115,88,37.691,0.082,,,1,TRUE,1,
20521445,29314711,7301,PADUCAH,73,MCCRACKEN,9,,225 MEDICAL CENTER DR,225,,MEDICAL CENTER,DR,,,42001,,KY,37.05497573,37,3.299,-88.64330494,88,38.598,0.036,,,5,TRUE,1,
20521985,29315398,7301,PADUCAH,73,MCCRACKEN,20,,PALMER ST,2400,,PALMER,ST,19,,42003,,KY,37.05982777,37,3.59,-88.58188489,88,34.913,0.101,,,6,TRUE,1,
20522780,29316347,7301,PADUCAH,73,MCCRACKEN,13,,TRAFFIC STOP ON JOHN PURYEAR,,,HOVEKAMP,RD,,,42003,,KY,37.04231749,37,2.539,-88.57087421,88,34.252,0.723,,,20,TRUE,1,
20522783,29316350,7301,PADUCAH,73,MCCRACKEN,20,,314 IROQUOIS DR,314,,IROQUOIS,DR,,,42001,,KY,37.0475426,37,2.853,-88.66505204,88,39.903,0.466,,,5,TRUE,1,
20522793,29316361,7301,PADUCAH,73,MCCRACKEN,8,,KOHL'S,5191,,US60,,,,42001,,KY,37.07397089,37,4.438,-88.69656027,88,41.794,9.776,,,7,TRUE,1,US0060
20523876,29317676,7301,PADUCAH,73,MCCRACKEN,30,,AFONSHIRE AUTOMOTIVE,3174,,US60,,,,42001,,KY,37.08259977,37,4.956,-88.64708626,88,38.825,12.645,,,3,TRUE,1,US0060
20524303,29318035,7301,PADUCAH,73,MCCRACKEN,20,,PARK SIDE DR,,,PARK SIDE,DR,,,42001,,KY,37.06694988,37,4.017,-88.69936885,88,41.962,0.089,,,7,TRUE,1,
20524304,29318036,7301,PADUCAH,73,MCCRACKEN,20,,STINESPRIND DR,,,STINESPRIND,DR,,,42001,,KY,37.05269168,37,3.162,-88.69690648,88,41.814,0.024,,,8,TRUE,1,
20524305,29318037,7301,PADUCAH,73,MCCRACKEN,45,,SUNNYBROOK DR,5104,,SUNNYBROOK,DR,,,42001,,KY,37.06907414,37,4.144,-88.69903244,88,41.942,0.047,,,,TRUE,1,
20524307,29318039,7301,PADUCAH,73,MCCRACKEN,20,,BURCHELL CV,6341,,BURCHELL,CV,,,42001,,KY,37.04527311,37,2.716,-88.69831613,88,41.899,0.019,,,8,TRUE,1,
20524310,29318042,7301,PADUCAH,73,MCCRACKEN,,,STINESPRIND DR,6459,,STINESPRIND,DR,,,42001,,KY,37.05269168,37,3.162,-88.69690648,88,41.814,0.024,,,8,TRUE,1,
20524311,29318043,7301,PADUCAH,73,MCCRACKEN,20,,PILLAR CHASE,1208,,PILLAR CHASE,,,,42001,,KY,37.04473178,37,2.684,-88.70014777,88,42.009,0.063,,,,TRUE,1,
20527466,29321918,7301,PADUCAH,73,MCCRACKEN,8,,5130 HINKLEVILLE RD WALMART,5130,,US60,,,,42001,,KY,37.0762976,37,4.578,-88.68694002,88,41.216,10.329,,,7,TRUE,1,US0060
20527466,29321919,7301,PADUCAH,73,MCCRACKEN,13,,2240 ROCK CREEK CIR,2240,,ROCK CREEK,CIR,,,42001,,KY,37.04852664,37,2.912,-88.66424582,88,39.855,0.115,,,5,TRUE,4,
20531213,29326049,7301,PADUCAH,73,MCCRACKEN,23,,CONVIENENCE FOR LESS,1024,,US60,,,,42003,,KY,37.06911642,37,4.147,-88.61262967,88,36.758,14.293,,,4,TRUE,1,US0060
20531216,29326051,7301,PADUCAH,73,MCCRACKEN,18,,610 CALDWELL ST,610,,CALDWELL,ST,,,42003,,KY,37.07519022,37,4.511,-88.59409738,88,35.646,0.163,,,2,TRUE,1,
20531217,29326052,7301,PADUCAH,73,MCCRACKEN,20,,2324 OHIO ST IN FRONT OF RESIDENCE,2324,,OHIO,ST,2,,42001,,KY,37.06970482,37,4.182,-88.6207524,88,37.245,0.93,,,4,TRUE,1,
20531221,29326056,7301,PADUCAH,73,MCCRACKEN,,,S 21ST ST,,S,21ST,ST,,,42001,,KY,37.07248934,37,4.349,-88.61920121,88,37.152,0.314,,,,TRUE,1,
20531223,29326058,7301,PADUCAH,73,MCCRACKEN,25,,700 S 6TH ST,700,S,6TH,ST,,,42001,,KY,37.07909551,37,4.746,-88.59632744,88,35.78,0.48,,,2,TRUE,1,
20531224,29326059,7301,PADUCAH,73,MCCRACKEN,2,Violation,CASH EXPRESS PAWN,3315,,US60,,,,42001,,KY,37.08384288,37,5.031,-88.65328364,88,39.197,12.293,,,3,TRUE,1,US0060
20531225,29326060,7301,PADUCAH,73,MCCRACKEN,11,,PADUCAH POLICE DEPT. - PLACE REPORTED,1400,,BROADWAY,,,,42001,,KY,37.08643459,37,5.186,-88.59880033,88,35.928,2.432,,,2,TRUE,1,
20531227,29326061,7301,PADUCAH,73,MCCRACKEN,20,,BELL AVE,1107,,BELL,AVE,,,42003,,KY,37.05793663,37,3.476,-88.61561242,88,36.937,0.103,,,4,TRUE,1,
20531229,29326064,7301,PADUCAH,73,MCCRACKEN,20,,2801 JEFFERSON ST,2801,,JEFFERSON,ST,32,,42001,,KY,37.07413179,37,4.448,-88.63232277,88,37.939,2.321,,,3,TRUE,1,
20531230,29326065,7301,PADUCAH,73,MCCRACKEN,20,,PERRILOUX RESIDENCE,628,,HIGHLAND,BLVD,,,42003,,KY,37.0492661,37,2.956,-88.64128408,88,38.477,0.496,,,,,1,
20531231,29326066,7301,PADUCAH,73,MCCRACKEN,20,,CISSELL RESIDENCE,2308,,ELMWOOD,AVE,,,42001,,KY,37.09479402,37,5.688,-88.63181287,88,37.909,0.02,,,1,TRUE,1,
20531232,29326067,7301,PADUCAH,73,MCCRACKEN,,,S 25TH ST,,S,25TH,ST,,,42003,,KY,37.06824914,37,4.095,-88.62257961,88,37.355,0.391,,,,TRUE,1,
20533190,29328434,7301,PADUCAH,73,MCCRACKEN,18,,300 US45 BUS,300,,US45 BUS,,,,42001,,KY,37.08593687,37,5.156,-88.59632335,88,35.779,2.098,,,2,TRUE,1,US0045X
20533191,29328435,7301,PADUCAH,73,MCCRACKEN,20,,1942 HENDRICKS ST,1942,,HENDRICKS,ST,,,42003,,KY,37.06202447,37,3.721,-88.58731876,88,35.239,0.072,,,6,TRUE,1,
20533301,29328586,7301,PADUCAH,73,MCCRACKEN,20,,RESIDENCE,401,,MADISON,ST,,,42001,,KY,37.08973686,37,5.384,-88.60006459,88,36.004,2.242,,,1,TRUE,1,
20533303,29328588,7301,PADUCAH,73,MCCRACKEN,14,,MOTEL 6,5120,,US60,,118,,42001,,KY,37.0763973,37,4.584,-88.6871289,88,41.228,10.319,,,7,TRUE,1,US0060
20533306,29328590,7301,PADUCAH,73,MCCRACKEN,20,,1001 CALDWELL ST,1001,,CALDWELL,ST,3,,42003,,KY,37.07307122,37,4.384,-88.59932523,88,35.96,0.487,,,2,TRUE,1,
20538097,29334377,7301,PADUCAH,73,MCCRACKEN,20,,RESIDENCE,1105,,PALM,ST,,,42001,,KY,37.09321976,37,5.593,-88.62677668,88,37.607,0.152,,,1,TRUE,1,
20538099,29334379,7301,PADUCAH,73,MCCRACKEN,21,,BUFFALO WILD WINGS,2916,,JAMES SANDERS,BLVD,,,42001,,KY,37.07643792,37,4.586,-88.68405498,88,41.043,0.933,,,7,TRUE,1,
20538100,29334380,7301,PADUCAH,73,MCCRACKEN,,,KENTUCKY FRIED CHICKEN,2725,,US60,,,,42001,,KY,37.06848314,37,4.109,-88.62710897,88,37.627,13.446,,,4,TRUE,1,US0060
20538102,29334382,7301,PADUCAH,73,MCCRACKEN,,,B & G FIREARMS,301,,ANDRETTA,LN,,,42003,,KY,37.01513406,37,0.908,-88.65251509,88,39.151,0.252,,,,FALSE,1,
20538103,29334383,7301,PADUCAH,73,MCCRACKEN,13,,US60/ COUNTY PARK RD,,,US60,,,,42001,,KY,37.08386437,37,5.032,-88.66159341,88,39.696,11.826,,,3,TRUE,1,US0060
20538104,29334384,7301,PADUCAH,73,MCCRACKEN,18,,US60/ MAYFIELD RD,,,US60,,,,42001,,KY,37.0690526,37,4.143,-88.61253487,88,36.752,14.3,,,4,TRUE,1,US0060
20538106,29334386,7301,PADUCAH,73,MCCRACKEN,20,,RESIDENCE,1625,,LITTLE,AVE,,,42001,,KY,37.0617517,37,3.705,-88.60352695,88,36.212,0.449,,,2,TRUE,1,
20538108,29334388,7301,PADUCAH,73,MCCRACKEN,14,,DELUXE INN,1234,,BROADWAY,,115,,42001,,KY,37.08200115,37,4.92,-88.61001595,88,36.601,1.741,,,2,TRUE,1,
20538111,29334391,7301,PADUCAH,73,MCCRACKEN,25,,MCCRACKEN NURSING & REHAB,867,,MCGUIRE,AVE,,,42001,,KY,37.08120829,37,4.872,-88.6399194,88,38.395,0.156,,,3,TRUE,1,
20538272,29334607,7301,PADUCAH,73,MCCRACKEN,,,DUDLEY COURT,,,ALLEY,,,,42001,,KY,37.08044065,37,4.826,-88.6415904,88,38.495,0.047,,,3,TRUE,1,
20538273,29334608,7301,PADUCAH,73,MCCRACKEN,,,DETAIL SHOP,,,MAYFIELD,RD,,,42001,,KY,37.06527132,37,3.916,-88.61329287,88,36.798,9.229,,,4,TRUE,1,KY0994
20538274,29334609,7301,PADUCAH,73,MCCRACKEN,,,N 10TH ST,,N,10TH,ST,,,42001,,KY,37.09425626,37,5.655,-88.62447536,88,37.469,0.632,,,1,TRUE,1,
20538275,29334610,7301,PADUCAH,73,MCCRACKEN,21,,2950 JAMES SANDERS BLVD,2950,,JAMES SANDERS,BLVD,,,42001,,KY,37.07557379,37,4.534,-88.68353352,88,41.012,0.95,,,7,TRUE,1,
20540196,29336955,7301,PADUCAH,73,MCCRACKEN,20,,2321 POWELL ST/BLAIR RESIDENCE,2321,,POWELL,ST,,,42003,,KY,37.06244764,37,3.747,-88.5806024,88,34.836,0.396,,,6,TRUE,1,
20540197,29336956,7301,PADUCAH,73,MCCRACKEN,46,,2924 GOODMAN ST,2924,,GOODMAN,ST,,,42003,,KY,37.05958885,37,3.575,-88.61445264,88,36.867,0.274,,,4,TRUE,1,
20540698,29337637,7301,PADUCAH,73,MCCRACKEN,20,,2728 TENNESSEE ST,2728,,TENNESSEE,ST,,,42003,,KY,37.06620135,37,3.972,-88.62624489,88,37.575,0.139,,,4,TRUE,1,
20542365,29339584,7301,PADUCAH,73,MCCRACKEN,9,,BAPTIST HEALTH EXPRESS CARE,5130,,US60,,,,42001,,KY,37.07640795,37,4.584,-88.6876154,88,41.257,10.326,,,7,TRUE,1,US0060
